,tp,cp,sp,cf
1986-04-30,2.2346048,1.7603015,0.47430336,0.7877462
1986-05-01,3.8318357,3.4327652,0.3990705,0.89585394
1986-05-02,8.322522,6.465406,1.8571162,0.77685654
1986-05-03,5.6587915,3.9030788,1.7557127,0.68973714
1986-05-04,6.133996,5.0909557,1.0430403,0.8299575
1986-05-05,4.9480424,4.540644,0.40739822,0.91766477
1986-05-06,7.081053,5.9770527,1.1040001,0.84409094
1986-05-07,7.6415453,6.551058,1.0904875,0.8572949
1986-05-08,8.730971,7.5375195,1.1934519,0.86330825
1986-05-09,11.799516,9.299657,2.4998589,0.78813887
1986-05-10,15.645692,9.080512,6.56518,0.5803842
1986-05-11,6.2560754,3.676886,2.5791893,0.58773047
1986-05-12,1.5600212,1.3207068,0.23931432,0.84659547
1986-05-13,1.262088,1.0984237,0.16366422,0.87032264
1986-05-14,4.24649,3.9292665,0.31722355,0.9252975
1986-05-15,6.4659996,5.9422803,0.5237193,0.91900414
1986-05-16,10.056768,8.86444,1.1923285,0.8814402
1986-05-17,14.710376,10.746537,3.9638386,0.7305413
1986-05-18,25.778938,11.682983,14.095955,0.4531988
1986-05-19,17.7565,9.937514,7.818986,0.559655
1986-05-20,13.667698,8.220697,5.4470005,0.60146904
1986-05-21,16.143946,9.247089,6.8968563,0.5727899
1986-05-22,14.321472,7.401906,6.919566,0.51683974
1986-05-23,11.946126,8.648073,3.2980528,0.7239228
1986-05-24,10.100183,7.9286146,2.171568,0.78499717
1986-05-25,11.314982,8.777809,2.5371733,0.7757687
1986-05-26,11.426839,8.149591,3.2772474,0.71319735
1986-05-27,6.19835,5.3434467,0.8549032,0.8620757
1986-05-28,4.3331637,3.848838,0.48432565,0.8882282
1986-05-29,3.016783,2.712704,0.30407906,0.8992042
1986-05-30,1.8876357,1.7046448,0.18299091,0.9030582
1986-05-31,2.1358578,1.9322325,0.20362532,0.90466344
1986-06-01,2.2232752,2.024101,0.19917417,0.9104141
1986-06-02,3.5605457,3.2904906,0.27005506,0.92415345
1986-06-03,3.835754,3.4108884,0.42486548,0.8892355
1986-06-04,4.0729713,3.5835018,0.48946953,0.87982494
1986-06-05,6.6281533,5.773866,0.85428715,0.87111235
1986-06-06,7.7025094,6.191602,1.5109072,0.8038422
1986-06-07,7.3867106,5.6881123,1.6985984,0.7700467
1986-06-08,4.4575,3.63916,0.81834006,0.81641275
1986-06-09,4.506208,3.7621815,0.7440264,0.8348886
1986-06-10,6.3952403,5.2009387,1.1943016,0.8132515
1986-06-11,10.5234785,7.8176894,2.705789,0.74288076
1986-06-12,13.878123,7.431594,6.4465294,0.53548986
1986-06-13,10.302385,6.0743303,4.228055,0.58960426
1986-06-14,3.2288392,2.88953,0.33930922,0.89491296
1986-06-15,2.8696978,2.6648574,0.20484042,0.9286195
1986-06-16,2.871683,2.60255,0.26913285,0.90628046
1986-06-17,8.511099,7.0660963,1.4450026,0.8302214
1986-06-18,12.4459305,8.573733,3.8721972,0.6888785
1986-06-19,8.512396,5.862833,2.6495628,0.6887407
1986-06-20,4.773005,4.048448,0.7245569,0.8481969
1986-06-21,4.258304,3.6624181,0.595886,0.8600649
1986-06-22,8.656657,7.5708413,1.0858159,0.8745687
1986-06-23,12.221372,9.036971,3.1844006,0.73944
1986-06-24,12.566025,8.183826,4.3821983,0.65126616
1986-06-25,6.920739,4.4629984,2.4577408,0.6448731
1986-06-26,4.394772,3.0487928,1.3459792,0.6937317
1986-06-27,5.7615495,4.614249,1.1473002,0.8008695
1986-06-28,4.254651,3.206073,1.048578,0.75354546
1986-06-29,1.4145697,1.2940234,0.12054634,0.91478235
1986-06-30,2.1798294,2.0305002,0.14932919,0.931495
1986-07-01,3.7121053,3.4157343,0.29637098,0.92016095
1986-07-02,4.0100875,3.657107,0.35298038,0.9119769
1986-07-03,3.7563732,3.3300307,0.4263425,0.88650155
1986-07-04,3.2177758,2.7627163,0.45505953,0.85857946
1986-07-05,5.534509,4.8741612,0.66034794,0.8806854
1986-07-06,3.520043,2.9722016,0.5478413,0.8443652
1986-07-07,6.501755,5.2095575,1.2921977,0.80125403
1986-07-08,7.859123,6.3060837,1.5530396,0.8023902
1986-07-09,13.309469,8.603439,4.70603,0.64641494
1986-07-10,8.539012,5.0513263,3.4876857,0.59155864
1986-07-11,8.148957,5.9458566,2.2031007,0.7296463
1986-07-12,6.8591685,4.966267,1.8929014,0.7240334
1986-07-13,6.220665,4.3823285,1.8383365,0.7044791
1986-07-14,9.643968,8.00241,1.6415577,0.829784
1986-07-15,11.57466,8.966813,2.6078472,0.7746934
1986-07-16,9.536627,5.871347,3.6652799,0.6156629
1986-07-17,8.608468,6.8486714,1.7597966,0.7955738
1986-07-18,8.819545,7.1258245,1.6937203,0.8079583
1986-07-19,11.3819065,9.259814,2.1220922,0.81355566
1986-07-20,17.532688,11.1149845,6.4177036,0.6339578
1986-07-21,16.108746,6.779452,9.329294,0.42085534
1986-07-22,8.789327,3.3539042,5.4354224,0.3815883
1986-07-23,6.6348495,3.8678958,2.7669537,0.5829666
1986-07-24,8.589116,6.845176,1.7439399,0.79695934
1986-07-25,8.096037,7.3814855,0.71455145,0.9117406
1986-07-26,6.8987455,6.319714,0.57903147,0.9160671
1986-07-27,4.2442,3.962076,0.28212428,0.9335271
1986-07-28,4.6056314,4.3169413,0.2886901,0.937318
1986-07-29,5.0851636,4.7777753,0.3073883,0.93955195
1986-07-30,4.32605,4.0657916,0.2602582,0.9398393
1986-07-31,4.493942,4.2091784,0.28476334,0.93663394
1986-08-01,5.1489205,4.698316,0.45060444,0.91248566
1986-08-02,6.858662,6.090517,0.7681451,0.88800365
1986-08-03,7.884984,6.9549437,0.93004036,0.8820492
1986-08-04,11.869461,9.310541,2.55892,0.78441143
1986-08-05,8.1770525,6.0096097,2.1674428,0.73493594
1986-08-06,12.434828,8.864075,3.570753,0.7128426
1986-08-07,11.718721,8.820608,2.8981133,0.7526937
1986-08-08,13.2998705,10.377656,2.9222145,0.7802825
1986-08-09,13.441184,9.586113,3.855071,0.7131896
1986-08-10,24.922798,15.857216,9.065582,0.6362534
1986-08-11,22.58918,9.901051,12.688129,0.43830943
1986-08-12,8.356628,5.776813,2.5798154,0.69128513
1986-08-13,5.9353127,5.309005,0.62630796,0.89447767
1986-08-14,9.5293455,8.446289,1.0830564,0.88634515
1986-08-15,10.637148,7.826695,2.810453,0.7357889
1986-08-16,9.078205,6.0569386,3.0212665,0.6671956
1986-08-17,7.7670245,4.959945,2.8070793,0.63859016
1986-08-18,7.109371,5.672193,1.4371781,0.7978474
1986-08-19,5.671656,4.5097775,1.1618786,0.79514295
1986-08-20,6.182246,4.9435697,1.2386765,0.7996397
1986-08-21,7.2315364,5.506432,1.7251043,0.7614471
1986-08-22,6.704378,6.0095606,0.69481754,0.8963636
1986-08-23,7.2421203,6.0237403,1.21838,0.83176476
1986-08-24,13.030708,9.86924,3.1614685,0.7573832
1986-08-25,17.806858,9.1967325,8.610126,0.5164714
1986-08-26,10.70491,5.609063,5.095847,0.5239711
1986-08-27,5.985275,4.603431,1.3818436,0.7691261
1986-08-28,6.6239696,5.264005,1.3599644,0.79469043
1986-08-29,6.6553187,4.2449956,2.4103231,0.637835
1986-08-30,5.955613,5.3217196,0.6338935,0.8935637
1986-08-31,3.9397764,3.503158,0.43661833,0.8891769
1986-09-01,3.7092223,3.3042085,0.4050138,0.890809
1986-09-02,5.4932237,4.8895783,0.6036453,0.8901109
1986-09-03,12.16695,10.376905,1.7900448,0.8528765
1986-09-04,18.615444,12.805005,5.810439,0.68786997
1986-09-05,30.798933,7.842895,22.956038,0.25464827
1986-09-06,18.94975,9.563249,9.386502,0.5046635
1986-09-07,15.717924,11.017066,4.700858,0.70092374
1986-09-08,13.290623,9.661502,3.6291208,0.7269412
1986-09-09,8.606615,6.41825,2.188365,0.7457345
1986-09-10,6.0746098,4.798523,1.2760868,0.78993106
1986-09-11,4.096177,3.5976582,0.49851894,0.87829655
1986-09-12,3.2119758,2.964594,0.24738193,0.9229814
1986-09-13,3.0818589,2.8301723,0.25168657,0.9183329
1986-09-14,2.8323328,2.591127,0.24120593,0.91483843
1986-09-15,3.5164666,3.181831,0.33463573,0.9048375
1986-09-16,4.1412096,3.7922497,0.34895992,0.91573477
1986-09-17,4.9688168,4.4433937,0.52542305,0.8942559
1986-09-18,6.8253007,6.0971165,0.7281842,0.893311
1986-09-19,6.5458846,5.686496,0.8593888,0.8687131
1986-09-20,4.2083054,3.0988102,1.1094952,0.73635584
1986-09-21,4.666395,3.5163622,1.150033,0.75355
1986-09-22,4.6256623,3.921296,0.70436645,0.84772635
1986-09-23,6.7796907,5.9131827,0.866508,0.87219065
1986-09-24,5.5243416,4.6176176,0.906724,0.8358675
1986-09-25,6.2975407,5.568304,0.7292366,0.88420296
1986-09-26,10.387085,9.057688,1.3293972,0.8720144
1986-09-27,10.398165,7.91749,2.4806747,0.76143146
1986-09-28,7.050871,5.3701315,1.6807394,0.7616267
1986-09-29,10.796313,7.887862,2.908451,0.73060703
1986-09-30,16.696062,10.684133,6.0119295,0.63991934
1986-10-01,17.12591,8.681973,8.443936,0.5069496
1986-10-02,10.155673,6.503983,3.65169,0.64042854
1986-10-03,11.2132015,8.749329,2.463873,0.78027034
1986-10-04,12.339289,9.016527,3.3227615,0.73071694
1986-10-05,8.189062,6.527351,1.6617112,0.79708165
1986-10-06,5.9211736,4.9196134,1.0015602,0.8308511
1986-10-07,4.4074492,3.6069872,0.800462,0.8183843
1986-10-08,2.7467263,2.0167294,0.7299969,0.73423016
1986-10-09,3.6193688,3.0233934,0.5959754,0.8353372
1986-10-10,8.852438,5.677564,3.1748738,0.641356
1986-10-11,17.033678,8.662867,8.370811,0.5085729
1986-10-12,14.147635,6.746028,7.4016075,0.47683078
1986-10-13,7.113866,4.63367,2.480196,0.6513575
1986-10-14,6.5357976,5.1271205,1.4086771,0.78446746
1986-10-15,5.516448,4.8876443,0.62880373,0.8860129
1986-10-16,5.5302467,5.0552917,0.47495508,0.91411686
1986-10-17,4.3948383,3.7650306,0.6298077,0.85669374
1986-10-18,2.9682078,2.4882884,0.47991943,0.8383134
1986-10-19,3.2895658,2.5440314,0.7455344,0.7733639
1986-10-20,3.5250084,2.5377192,0.9872892,0.7199186
1986-10-21,12.974583,7.779356,5.1952267,0.5995843
1986-10-22,28.074394,12.270587,15.803807,0.43707398
1986-10-23,14.070354,8.797522,5.272833,0.6252523
1986-10-24,7.928873,5.778282,2.150591,0.7287646
1986-10-25,7.071384,6.127486,0.9438977,0.8665187
1986-10-26,4.7068644,4.247063,0.4598012,0.90231264
1986-10-27,5.0990806,4.419085,0.67999554,0.8666435
1986-10-28,10.110731,7.985218,2.125513,0.7897765
1986-10-29,12.673987,5.3914223,7.282565,0.42539275
1986-10-30,4.6355696,2.5003107,2.135259,0.53937507
1986-10-31,3.558263,2.4383714,1.1198916,0.68527013
1986-11-01,2.1378155,1.6650531,0.47276235,0.7788573
1986-11-02,1.5858158,1.2583499,0.3274659,0.7935032
1986-11-03,1.8541807,1.4606564,0.3935243,0.7877638
1986-11-04,3.0016992,2.0081007,0.99359846,0.668988
1986-11-05,2.6821194,1.6760281,1.0060912,0.62488943
1986-11-06,1.1306298,0.95473766,0.17589211,0.84442997
1986-11-07,1.4813322,0.7944049,0.68692726,0.53627735
1986-11-08,3.8569067,1.5299572,2.3269496,0.39667985
1986-11-09,1.7453257,0.98286045,0.76246524,0.5631387
1986-11-10,4.3093677,1.5796393,2.7297282,0.36655942
1986-11-11,12.673905,5.8257284,6.848177,0.45966324
1986-11-12,6.3236794,2.9892182,3.3344612,0.47270235
1986-11-13,5.3050413,4.0874586,1.2175827,0.7704857
1986-11-14,5.6659446,4.489088,1.1768565,0.79229295
1986-11-15,6.418084,4.859926,1.5581579,0.75722384
1986-11-16,4.930157,3.5854952,1.344662,0.7272578
1986-11-17,3.7441673,2.169936,1.5742314,0.579551
1986-11-18,3.0233467,1.7142905,1.3090562,0.5670175
1986-11-19,3.4984598,1.5834183,1.9150416,0.45260438
1986-11-20,3.1075938,1.4812124,1.6263814,0.47664285
1986-11-21,1.0427264,0.66116166,0.38156474,0.63407016
1986-11-22,0.41359344,0.27726862,0.13632482,0.6703893
1986-11-23,0.6635294,0.33878657,0.32474282,0.5105826
1986-11-24,4.6755605,1.6466514,3.0289092,0.3521827
1986-11-25,4.334952,2.0548673,2.2800846,0.47402307
1986-11-26,4.7686467,1.9902904,2.7783563,0.41737008
1986-11-27,2.2777374,0.8443692,1.4333682,0.37070525
1986-11-28,1.9244483,0.6606368,1.2638115,0.34328634
1986-11-29,1.5361898,0.55403763,0.98215216,0.360657
1986-11-30,3.1172216,1.0031111,2.1141105,0.32179654
1986-12-01,12.89734,2.9540267,9.943314,0.22904155
1986-12-02,20.372229,5.8862157,14.486013,0.2889333
1986-12-03,21.600866,8.092905,13.507961,0.3746565
1986-12-04,8.809262,3.2490988,5.5601635,0.36882758
1986-12-05,1.6300056,0.9235904,0.7064152,0.56661797
1986-12-06,3.240488,2.0351212,1.2053668,0.6280292
1986-12-07,6.6089087,2.5905936,4.0183153,0.3919851
1986-12-08,4.66183,2.0705514,2.5912786,0.4441499
1986-12-09,3.0923574,1.5160961,1.5762613,0.49027196
1986-12-10,0.57748663,0.34808883,0.2293978,0.60276514
1986-12-11,0.15370698,0.11230698,0.0414,0.7306563
1986-12-12,0.28045028,0.15483314,0.12561715,0.55208766
1986-12-13,0.16483538,0.10836568,0.0564697,0.6574176
1986-12-14,0.34964073,0.21548633,0.1341544,0.61630785
1986-12-15,0.2556245,0.14567441,0.109950095,0.56987655
1986-12-16,0.37821838,0.25835332,0.11986506,0.6830798
1986-12-17,0.2570126,0.11870878,0.13830382,0.46187922
1986-12-18,1.3737538,0.31931135,1.0544424,0.2324371
1986-12-19,1.5523554,0.39489514,1.1574602,0.2543845
1986-12-20,0.63795584,0.2566821,0.38127375,0.40235087
1986-12-21,1.1612626,0.26453364,0.896729,0.22779828
1986-12-22,0.65589446,0.24102788,0.41486657,0.36747965
1986-12-23,0.22463766,0.11671148,0.107926175,0.5195544
1986-12-24,0.74523336,0.300365,0.44486836,0.40304825
1986-12-25,2.2974236,0.96153754,1.335886,0.41852862
1986-12-26,2.5037434,1.2035164,1.300227,0.48068678
1986-12-27,3.0707312,1.1315869,1.9391443,0.36850733
1986-12-28,0.72851217,0.3893344,0.33917776,0.534424
1986-12-29,0.37816507,0.2001478,0.17801727,0.5292604
1986-12-30,0.28526273,0.14280944,0.1424533,0.50062424
1986-12-31,0.6579741,0.48014036,0.17783377,0.7297253
1987-01-01,0.24806945,0.18811472,0.059954733,0.7583147
1987-01-02,0.19189373,0.116313905,0.07557982,0.6061371
1987-01-03,0.33791345,0.20276761,0.13514584,0.60005784
1987-01-04,0.9959695,0.36652464,0.62944484,0.3680079
1987-01-05,1.1233451,0.33969763,0.78364754,0.30239826
1987-01-06,0.5956226,0.30168405,0.29393855,0.50650203
1987-01-07,1.2389452,0.5545629,0.6843823,0.44760892
1987-01-08,0.58129084,0.30693153,0.27435932,0.52801716
1987-01-09,0.24819967,0.12416198,0.12403769,0.5002504
1987-01-10,0.30430335,0.17005378,0.13424957,0.5588298
1987-01-11,0.8477329,0.43600956,0.41172335,0.5143242
1987-01-12,1.0049926,0.45893618,0.5460564,0.45665628
1987-01-13,0.39246032,0.22921038,0.16324994,0.5840345
1987-01-14,0.41322246,0.2293771,0.18384536,0.5550935
1987-01-15,0.1996836,0.107482225,0.09220138,0.53826267
1987-01-16,0.38342342,0.2073852,0.17603822,0.54087776
1987-01-17,0.26352292,0.20038457,0.06313835,0.7604066
1987-01-18,0.08600926,0.053591892,0.032417364,0.6230945
1987-01-19,0.68735576,0.29799724,0.38935852,0.43354148
1987-01-20,0.42804158,0.21508972,0.21295185,0.50249726
1987-01-21,0.38238657,0.19752799,0.18485858,0.5165662
1987-01-22,0.13765368,0.074437894,0.063215785,0.5407621
1987-01-23,0.60593116,0.2519594,0.35397175,0.41582185
1987-01-24,1.4622313,0.37155363,1.0906776,0.25410044
1987-01-25,2.1509979,0.5820406,1.5689573,0.27059096
1987-01-26,1.765703,0.50732595,1.2583771,0.28732237
1987-01-27,1.1648467,0.39029828,0.7745484,0.33506408
1987-01-28,0.46216372,0.21603881,0.24612491,0.46745083
1987-01-29,0.42225242,0.2242751,0.19797732,0.53113985
1987-01-30,1.1374874,0.60953206,0.52795535,0.5358583
1987-01-31,0.48780838,0.29358533,0.19422305,0.6018456
1987-02-01,0.44021377,0.2908215,0.14939228,0.66063696
1987-02-02,0.9809925,0.52621955,0.45477295,0.53641546
1987-02-03,0.8154546,0.42434147,0.39111313,0.5203741
1987-02-04,0.8975808,0.37645933,0.5211215,0.41941553
1987-02-05,0.3551723,0.19370951,0.1614628,0.54539585
1987-02-06,0.30162284,0.22760226,0.07402058,0.75459224
1987-02-07,0.42348865,0.30943096,0.11405769,0.7306712
1987-02-08,0.19626816,0.14243801,0.053830147,0.7257316
1987-02-09,0.17545962,0.1330859,0.042373717,0.7584988
1987-02-10,0.20072739,0.15093178,0.049795613,0.75192416
1987-02-11,0.26386032,0.20700486,0.056855455,0.78452444
1987-02-12,0.2009849,0.14180365,0.059181243,0.7055438
1987-02-13,0.25298843,0.16551955,0.08746888,0.6542574
1987-02-14,0.162734,0.11161837,0.051115632,0.6858946
1987-02-15,0.16045405,0.102166146,0.058287904,0.6367315
1987-02-16,0.13109207,0.08003169,0.05106038,0.61049986
1987-02-17,0.11060517,0.06939855,0.04120662,0.627444
1987-02-18,0.33175236,0.22635426,0.1053981,0.68229884
1987-02-19,0.44190174,0.34577876,0.09612298,0.78247887
1987-02-20,0.41358158,0.33913037,0.07445121,0.8199842
1987-02-21,0.5552032,0.39383364,0.16136956,0.70935047
1987-02-22,0.56075656,0.29712662,0.26362994,0.5298674
1987-02-23,0.29379448,0.15534072,0.13845377,0.5287394
1987-02-24,0.41093367,0.18900312,0.22193055,0.45993584
1987-02-25,0.8604191,0.6400863,0.2203328,0.74392384
1987-02-26,0.77963567,0.6043358,0.17529988,0.77515155
1987-02-27,4.7207284,2.4331994,2.287529,0.5154288
1987-02-28,3.746415,1.6030475,2.1433673,0.4278884
1987-03-01,3.2986972,1.3853695,1.9133277,0.41997474
1987-03-02,2.0425584,0.81293994,1.2296185,0.39800084
1987-03-03,3.1989532,1.1927867,2.0061665,0.37286782
1987-03-04,0.47663853,0.36649114,0.11014739,0.7689079
1987-03-05,1.376886,1.1758296,0.20105636,0.8539775
1987-03-06,0.5994347,0.55288476,0.046549916,0.9223436
1987-03-07,0.93992794,0.9066034,0.03332454,0.96454567
1987-03-08,0.5636235,0.5364946,0.027128875,0.95186704
1987-03-09,0.2908654,0.27376044,0.017104954,0.94119287
1987-03-10,0.8396964,0.80577105,0.033925354,0.95959806
1987-03-11,0.8081403,0.74280393,0.06533635,0.9191522
1987-03-12,0.67538494,0.632401,0.04298395,0.93635637
1987-03-13,0.3244055,0.3083655,0.016039997,0.95055574
1987-03-14,0.3332293,0.32650834,0.00672096,0.9798308
1987-03-15,1.6220412,1.5562791,0.06576216,0.95945716
1987-03-16,1.2322505,1.1736385,0.05861199,0.952435
1987-03-17,0.48184362,0.43294874,0.048894882,0.8985254
1987-03-18,0.79917055,0.7198723,0.07929826,0.9007743
1987-03-19,0.8985457,0.8101179,0.08842778,0.9015879
1987-03-20,0.91481704,0.85111344,0.0637036,0.93036467
1987-03-21,0.9759502,0.9090358,0.06691438,0.93143666
1987-03-22,0.81788063,0.7583852,0.05949545,0.9272566
1987-03-23,0.53344065,0.4844067,0.04903394,0.90807986
1987-03-24,0.3282807,0.2801933,0.04808739,0.8535175
1987-03-25,3.7657888,2.293017,1.4727719,0.60890746
1987-03-26,5.0978947,2.9451199,2.1527748,0.57771295
1987-03-27,1.2873074,0.8762411,0.4110663,0.6806774
1987-03-28,2.9848926,2.7364585,0.24843407,0.9167695
1987-03-29,2.7232678,2.2817156,0.44155216,0.83785945
1987-03-30,1.0338869,0.9099394,0.1239475,0.88011503
1987-03-31,0.7167129,0.63865185,0.078061044,0.8910846
1987-04-01,0.52468693,0.4836757,0.041011244,0.92183673
1987-04-02,4.9160147,3.916773,0.9992416,0.7967375
1987-04-03,2.5174465,1.9979357,0.51951087,0.7936358
1987-04-04,1.0575358,0.9001011,0.15743464,0.85113066
1987-04-05,0.62968946,0.54852515,0.0811643,0.87110424
1987-04-06,4.1559434,3.5672593,0.5886841,0.8583513
1987-04-07,9.851307,8.295669,1.5556383,0.8420881
1987-04-08,3.1420634,2.7912288,0.3508346,0.8883426
1987-04-09,1.1678647,1.0590323,0.10883236,0.9068108
1987-04-10,0.7678462,0.7097325,0.058113754,0.92431587
1987-04-11,0.57473314,0.51632243,0.058410704,0.898369
1987-04-12,1.0893395,0.7923648,0.29697472,0.72738093
1987-04-13,5.034029,3.8871105,1.1469185,0.7721669
1987-04-14,4.6760387,3.2371066,1.4389322,0.6922754
1987-04-15,4.1348314,2.8267682,1.3080633,0.68364775
1987-04-16,1.7450701,0.9714865,0.7735836,0.55670345
1987-04-17,3.1941645,2.6801548,0.5140097,0.8390785
1987-04-18,2.0387235,1.8670523,0.17167115,0.9157948
1987-04-19,1.331819,1.2689253,0.06289375,0.9527761
1987-04-20,0.8097543,0.7489961,0.060758233,0.92496705
1987-04-21,1.7244736,1.6623832,0.062090397,0.96399456
1987-04-22,1.0567188,1.0038383,0.052880526,0.9499578
1987-04-23,0.37709072,0.31311134,0.06397939,0.83033425
1987-04-24,1.7121919,1.6224881,0.0897038,0.94760877
1987-04-25,2.2894192,2.2027953,0.08662391,0.9621634
1987-04-26,4.964121,4.439489,0.524632,0.89431524
1987-04-27,3.7435436,3.0302303,0.71331334,0.80945504
1987-04-28,1.4607388,1.0259485,0.43479025,0.70234907
1987-04-29,0.9831077,0.8358661,0.14724159,0.8502284
1987-04-30,0.6204898,0.5186379,0.10185188,0.83585244
1987-05-01,1.0508833,0.9201829,0.13070041,0.87562805
1987-05-02,1.5472056,1.4453883,0.10181725,0.93419284
1987-05-03,7.716911,7.238141,0.47876978,0.93795836
1987-05-04,5.802303,5.2146077,0.5876951,0.89871347
1987-05-05,3.2187011,2.858888,0.3598132,0.88821167
1987-05-06,4.257594,3.7751286,0.4824655,0.8866812
1987-05-07,3.8721995,3.6113298,0.26086974,0.93263006
1987-05-08,2.5896852,2.409153,0.18053222,0.93028796
1987-05-09,3.7860663,3.608225,0.17784119,0.9530274
1987-05-10,2.2137775,2.096578,0.11719966,0.947059
1987-05-11,1.9722176,1.8514676,0.12074995,0.9387745
1987-05-12,1.9964367,1.896432,0.10000467,0.94990844
1987-05-13,6.8927817,6.560555,0.33222675,0.95180076
1987-05-14,5.2380843,4.583404,0.65468025,0.8750153
1987-05-15,2.694835,2.4609933,0.23384166,0.913226
1987-05-16,2.881045,2.6160657,0.26497936,0.90802664
1987-05-17,7.174738,6.632807,0.54193115,0.9244668
1987-05-18,5.12159,4.846963,0.2746272,0.9463785
1987-05-19,3.1584585,2.982234,0.17622447,0.9442055
1987-05-20,1.842775,1.674167,0.16860795,0.90850323
1987-05-21,1.7098165,1.5489465,0.16086996,0.9059139
1987-05-22,1.962359,1.8301609,0.1321981,0.93263304
1987-05-23,2.117664,2.0236928,0.09397125,0.95562506
1987-05-24,2.696514,2.6128466,0.08366728,0.9689721
1987-05-25,2.868266,2.768113,0.10015321,0.9650823
1987-05-26,4.5264945,4.2813544,0.24514008,0.9458433
1987-05-27,8.744491,7.552538,1.1919527,0.86369103
1987-05-28,15.360338,9.574448,5.7858906,0.6233227
1987-05-29,13.036597,8.780429,4.2561684,0.6735215
1987-05-30,6.430703,5.479668,0.951035,0.85211027
1987-05-31,2.8461573,2.5505812,0.2955761,0.89614904
1987-06-01,7.0381246,6.5873795,0.4507451,0.93595666
1987-06-02,6.813481,5.9684234,0.8450575,0.87597275
1987-06-03,6.9978423,6.049982,0.94786024,0.86454964
1987-06-04,7.39607,6.131888,1.2641821,0.8290738
1987-06-05,7.4579887,6.0925126,1.3654761,0.8169109
1987-06-06,7.1666756,5.868859,1.2978168,0.8189095
1987-06-07,14.537678,10.222358,4.31532,0.703163
1987-06-08,10.623574,6.3804083,4.243166,0.60058963
1987-06-09,7.399756,5.1362643,2.2634916,0.69411266
1987-06-10,4.482779,3.834354,0.6484251,0.855352
1987-06-11,4.5175986,3.4697375,1.0478611,0.7680491
1987-06-12,6.1938634,4.8485265,1.3453369,0.7827952
1987-06-13,4.3792467,3.765811,0.61343575,0.8599221
1987-06-14,8.433449,7.228169,1.2052798,0.8570834
